Record_ID,Auction_ID,Bidder_ID,Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
4958,2318,d***m,0.842105263,0.470588235,1,0.9650046296,0.470588235,0.993592814,0.9650046296,1,10,0
4960,1248,z***o,0.666666667,0.142857143,0,0.9547585979,0.678571429,0.993592814,0.9524570106,1,7,0
4963,1380,4***3,0.5,0.071428571,0,0.0066319444,0,0,0.0066319444,0,1,0
4964,1380,a***d,0.176470588,0.428571429,0,0.4252893519,0,0,0.0038078704,0.923076923,1,0
4967,1380,i***r,0.034482759,0.142857143,0,0.1711458333,0,0,0.1708912037,1,1,0
4970,1380,l***m,0.307692308,0.285714286,0,0.6384375000,0,0,0.6381828704,0.857142857,1,0
4971,546,y***a,0.055555556,0.2,0,0.0000016534,0,0,0.0000016534,0.642857143,7,0
4972,546,w***n,0.142857143,0.2,0,0.0002116402,0,0,0.0002116402,1,7,0
4973,546,s***p,0.0625,0.2,0,0.0210681217,0,0,0.0210681217,0.857142857,7,0
4974,546,s***s,0.020408163,0.4,0,0.0528984788,0,0,0.0528505291,0.878787879,7,0
4975,171,4***d,0.137931034,0.307692308,0.5,0.0310119048,0,0,0.0309854497,1,7,1
4979,171,t***i,0.028571429,0.076923077,0,0.2115558862,0,0,0.2115558862,0,7,0
4982,603,8***1,0,0.125,0,0.0023495370,0,0,0.0023495370,1,1,0
4985,603,a***v,0.028571429,0.125,0,0.3304629630,0,0,0.3304629630,0.916666667,1,0
4986,171,o***n,0.02173913,0.076923077,0,0.5091947751,0,0,0.5091947751,0,7,0
4987,603,a***o,0.025210084,0.375,0,0.4572916667,0,0,0.4572916667,0.757575758,1,0
4990,1314,a***z,0.117647059,0.153846154,0,0.8119328704,0,0,0.3533217593,1,1,0
4991,1541,_***k,0.142857143,0.0625,0,0.7520763889,0,0,0.7520763889,0,5,0
5001,2273,7***n,0.1,0.02173913,0,0.5989583333,0.608695652,0.993592814,0.5989583333,0,1,0
5002,378,r***7,0.285714286,0.285714286,0,0.7006894841,0,0,0.1030687831,0.75,7,0
5003,378,o***s,0.04,0.142857143,0,0.0000148810,0,0,0.0000148810,0.909090909,7,0
5004,378,h***s,0.230769231,0.428571429,0,0.7001802249,0,0,0.7001372355,0.666666667,7,0
5007,1248,e***e,0.007246377,0.017857143,0,0.0000099206,0.678571429,0.993592814,0.0000099206,0,7,0
5017,1314,e***t,0.034482759,0.153846154,0,0.5952893519,0,0,0.5952546296,0.611111111,1,0
5018,1314,t***n,0.027777778,0.230769231,0,0.8039004630,0,0,0.2892824074,0.821428571,1,0
5022,2318,c***2,0.033333333,0.029411765,0,0.9803726852,0.470588235,0.993592814,0.9803726852,0,10,0
5024,1248,_***_,0.08,0.035714286,0,0.0208994709,0.678571429,0.993592814,0.0208912037,0,7,0
5026,1248,u***_,0.121212121,0.071428571,0.5,0.0003422619,0.678571429,0.993592814,0.0003191138,0,7,0
5031,1439,0***k,0.083333333,0.076923077,0,0.9988888889,0,0.993592814,0.9988888889,0,3,0
5032,1380,1***2,0.058823529,0.071428571,0,0.6997569444,0,0,0.6997569444,0,1,0
5036,2082,1***h,0.1,0.2,0,0.0000231481,0,0,0.0000231481,1,3,0
5037,2082,e***m,0.033333333,0.4,0,0.0671759259,0,0,0.0448765432,0.842105263,3,0
5042,1141,_***_,0.08,0.095238095,0,0.0396836420,0.142857143,0,0.0396836420,0,3,0
5044,391,7***a,0.1,0.285714286,0,0.0492311508,0,0,0.0492013889,0.714285714,7,0
5047,391,_***3,0.333333333,0.142857143,0,0.0731415344,0,0,0.0731415344,1,7,0
5048,2010,p***n,0.75,0.090909091,0,0.7994179894,0.454545455,0.993592814,0.4406630291,0,7,0
5054,2442,d***d,0.115384615,0.115384615,0,0.2125902778,0.307692308,0,0.2125509259,0.916666667,5,0
5056,2167,w***9,0.555555556,0.294117647,1,0.0224861111,0,0,0.0006273148,0.75,5,1
5060,2167,i***a,0.008196721,0.058823529,0,0.8149166667,0,0,0.8149166667,0,5,0
5061,2167,z***i,0.444444444,0.235294118,0.5,0.2986226852,0,0,0.1352361111,1,5,0
5062,1531,l***e,0.028571429,0.111111111,0,0.0008035714,0,0,0.0008035714,0.76,7,0
5063,1531,m***a,0.017241379,0.111111111,0,0.0056365741,0,0,0.0056365741,0.851851852,7,0
5064,363,e***m,0.133333333,0.615384615,1,0.2872145062,0,0,0.2871759259,0.842105263,3,1
5067,2442,m***m,0.031914894,0.115384615,0,0.4761921296,0.307692308,0,0.3402453704,0.806451613,5,0
5069,2442,4***k,0,0.038461538,0,0.4766157407,0.307692308,0,0.4766157407,0,5,0
5070,2442,f***z,0.333333333,0.115384615,0,0.5899074074,0.307692308,0,0.4756921296,1,5,0
5071,2442,a***m,0.012345679,0.038461538,0,0.5780694444,0.307692308,0,0.5780694444,0,5,0
5074,2056,b***a,0.45,0.341772152,0.5,0.8035162037,0.772151899,0.993528095,0.5777731481,0.866666667,5,1
5092,2235,e***_,0.15,0.5,0.5,0.0128240741,0,0,0.0126504630,0.833333333,3,0
5094,1731,s***s,0.010204082,0.034482759,0,0.0000192901,0.379310345,0.553050261,0.0000192901,0,3,0
5098,2399,p***_,0.111111111,0.166666667,0,0.9760681217,0,0.993592814,0.9760681217,1,7,0
5100,2399,-***-,0.071428571,0.166666667,0,0.9759606481,0,0.993592814,0.9759606481,0.8,7,0
5101,2399,d***e,0.1,0.333333333,0,0.9911590608,0,0.993592814,0.9650462963,1,7,0
5102,2399,t***k,0.090909091,0.166666667,0,0.9946908069,0,0.993592814,0.9946908069,1,7,0
5105,2274,_***7,0,0.166666667,0,0.0000077160,0,0,0.0000077160,1,3,0
5106,2274,l***a,0.032258065,0.333333333,0,0.2025925926,0,0,0.2020949074,0.75,3,0
5107,2274,e***n,0.045454545,0.166666667,0,0.0000810185,0,0,0.0000810185,0.818181818,3,0
5108,2274,8***z,0,0.166666667,0,0.1698533951,0,0,0.1698533951,1,3,0
5109,2274,i***n,0.025,0.166666667,0,0.3419405864,0,0,0.3419405864,0.866666667,3,0
5112,1731,a***k,0.026666667,0.068965517,0,0.9762268519,0.379310345,0.553050261,0.9762268519,0,3,0
5113,1731,c***2,0.1,0.103448276,0,0.9826890432,0.379310345,0.553050261,0.9673996914,1,3,0
5116,2235,l***a,0.016129032,0.166666667,0,0.0009104938,0,0,0.0009104938,0.75,3,0
5117,2235,d***o,0.038461538,0.166666667,0,0.0012191358,0,0,0.0012191358,0.909090909,3,0
5118,2235,c***l,0.043478261,0.166666667,0,0.2662962963,0,0,0.2662962963,1,3,0
5119,781,0***b,0.058823529,0.111111111,0,0.3877700617,0,0,0.3877700617,1,3,0
5120,781,8***m,0.105263158,0.444444444,1,0.4982445988,0,0,0.2508410494,0.923076923,3,1
5124,327,3***e,0.2,0.2,0,0.0209722222,0,0,0.0002546296,1,1,0
5127,514,u***o,0.037037037,0.125,0,0.0286425265,0,0,0.0286425265,0.857142857,7,0
5128,818,y***y,0.318181818,0.538461538,1,0.9148649691,0,0.993592814,0.9148495370,1,3,1
5132,582,1***5,0.142857143,0.028571429,0,0.0144483025,0.485714286,0.993592814,0.0144483025,0,3,0
5133,582,c***c,0.018518519,0.028571429,0,0.0525154321,0.485714286,0.993592814,0.0525154321,0,3,0
5136,1001,1***m,0.045454545,0.058823529,0,0.6765740741,0,0,0.6765740741,0,1,0
5137,1001,c***l,0.043478261,0.058823529,0,0.9756134259,0,0,0.9756134259,0,1,0
5138,1001,d***.,0.666666667,0.352941176,0.5,0.8146875000,0,0,0.8145138889,0.5,1,1
5145,2086,a***n,0.03,0.090909091,0,0.9854381614,0.454545455,0.993592814,0.9854050926,0,7,0
5148,465,n***n,0.025974026,0.08,0,0.4783548280,0.28,0.993592814,0.4780638228,0,7,0
5156,65,m***k,0.090909091,0.0625,0,0.2984804894,0,0,0.2984804894,0,7,0
5157,582,e***0,0.029411765,0.028571429,0,0.0634413580,0.485714286,0.993592814,0.0634413580,0,3,0
5158,582,a***l,0.016393443,0.028571429,0,0.0612075617,0.485714286,0.993592814,0.0612075617,0,3,0
5159,582,g***a,0.027777778,0.028571429,0,0.1985185185,0.485714286,0.993592814,0.1985185185,0,3,0
5160,1818,a***7,0.05,0.0625,0,0.8588541667,0,0,0.8588541667,0,3,0
5162,1818,p***i,0.033333333,0.0625,0,0.9577507716,0,0,0.9577507716,0,3,0
5167,1135,k***e,0.1,0.153846154,0,0.0003621032,0,0,0.0003621032,0.875,7,0
5168,1135,p***i,0.033333333,0.076923077,0,0.0012103175,0,0,0.0012103175,0,7,0
5170,1269,n***d,0.025,0.038461538,0,0.9697314815,0.307692308,0,0.9697314815,0,5,0
5171,1135,b***e,0.04,0.076923077,0,0.2381183862,0,0,0.2381183862,0,7,0
5172,1135,_***0,0.333333333,0.153846154,0,0.0050380291,0,0,0.0050297619,1,7,0
5173,1135,i***a,0.008196721,0.076923077,0,0.0394212963,0,0,0.0394212963,0,7,0
5175,465,r***h,0.008196721,0.04,0,0.5526372354,0.28,0.993592814,0.5526372355,0,7,0
5176,465,e***j,0.025,0.04,0,0.7144742063,0.28,0.993592814,0.7144742064,0,7,0
5177,465,m***a,0.103448276,0.24,0.5,0.7755340608,0.28,0.993592814,0.5633234127,0.851851852,7,1
5178,97,s***2,0.166666667,0.0625,0,0.0000231481,0,0,0.0000231481,0,1,0
5179,97,8***d,0.5,0.0625,0,0.0002777778,0,0,0.0002777778,0,1,0
5182,582,m***c,0.2,0.028571429,0,0.2193827160,0.485714286,0.993592814,0.2193827161,0,3,0
5183,582,t***x,1,0.057142857,0,0.6290316358,0.485714286,0.993592814,0.2290046296,0,3,0
5184,582,m***i,0.071428571,0.028571429,0,0.4165663580,0.485714286,0.993592814,0.4165663580,0,3,0
5185,582,e***e,0.014492754,0.057142857,0,0.6810879630,0.485714286,0.993592814,0.3660416667,0,3,0
5188,582,z***i,0.222222222,0.057142857,0,0.9051658951,0.485714286,0.993592814,0.7831250000,0,3,0
5189,582,4***a,0.35483871,0.314285714,1,0.7113850309,0.485714286,0.993592814,0.6699807099,0.714285714,3,1
5191,2020,u***4,0.25,0.111111111,0,0.5070949074,0,0,0.5070949074,1,1,0
5194,2020,2***0,0.277777778,0.555555556,1,0.4215740741,0,0,0.4215277778,0.571428571,1,1
5195,2020,p***3,0.090909091,0.111111111,0,0.7395717593,0,0,0.7395717593,1,1,0
5197,465,d***_,0,0.04,0,0.7836078042,0.28,0.993592814,0.7836078042,0,7,0
5199,1467,0***3,0.142857143,0.2,0,0.0008576389,0,0,0.0008576389,0.75,10,0
5201,2086,i***4,0.724137931,0.636363636,1,0.9964666005,0.454545455,0.993592814,0.9847222222,0.8,7,1
5203,2086,r***t,0.052631579,0.03030303,0,0.9882341270,0.454545455,0.993592814,0.9882341270,0,7,0
5204,1467,m***o,0.071428571,0.2,0,0.0010682870,0,0,0.0010682870,0.555555556,10,0
5205,1467,i***r,0.034482759,0.4,0,0.0425509259,0,0,0.0425462963,1,10,0
5206,1467,y***0,0.2,0.2,0,0.1053495370,0,0,0.1053495370,1,10,0
5208,2086,p***p,0.03125,0.03030303,0,0.8054150132,0.454545455,0.993592814,0.8054150132,0,7,0
5211,2317,r***d,0.111111111,0.027777778,0,0.9841435185,0.5,0.935604548,0.9841435185,0,1,0
5213,613,n***h,0.133333333,0.333333333,0,0.0025628307,0,0,0.0000049603,0.875,7,0
5215,981,a***a,0.003021148,0.076923077,0,0.0385802469,0,0,0.0385802469,0,3,0
5216,981,c***n,0.136363636,0.230769231,0,0.0421219136,0,0,0.0421219136,0.833333333,3,0
5217,613,r***a,0.008695652,0.166666667,0,0.0262218915,0,0,0.0262218915,0.926829268,7,0
5218,613,i***i,0.008264463,0.166666667,0,0.0121792328,0,0,0.0121792328,0.818181818,7,0
5219,738,n***d,0.025,0.033333333,0,0.7392523148,0.4,0,0.7392523148,0,5,0
5220,738,0***y,0.081081081,0.1,0,0.7206759259,0.4,0,0.7206412037,0.75,5,0
5223,738,0***2,0.03125,0.033333333,0,0.8436412037,0.4,0,0.8436412037,0,5,0
5225,738,a***m,0.012345679,0.033333333,0,0.9385000000,0.4,0,0.9385000000,0,5,0
5226,738,h***o,0.230769231,0.1,0,0.8729629630,0.4,0,0.8375856481,1,5,0
5227,738,n***t,0.010416667,0.033333333,0,0.9215671296,0.4,0,0.9215671296,0,5,0
5229,1088,t***h,0.058823529,0.058823529,0,0.0469097222,0,0,0.0469097222,0,1,0
5230,995,i***0,0.069767442,0.073170732,0.5,0.9732947531,0.56097561,0.993592814,0.9732677469,0,3,0
5233,995,l***z,0.083333333,0.024390244,0,0.9984182099,0.56097561,0.993592814,0.9984182099,0,3,0
5234,1681,g***s,0.041666667,0.076923077,0,0.0000810185,0,0.993592814,0.0000810185,0,1,0
5235,1681,8***5,0.1,0.076923077,0,0.0175000000,0,0.993592814,0.0175000000,0,1,0
5236,1681,g***a,0.027777778,0.076923077,0,0.1707523148,0,0.993592814,0.1707523148,0,1,0
5237,1681,i***a,0.008196721,0.076923077,0,0.1990393519,0,0.993592814,0.1990393519,0,1,0
5238,1681,_***u,1,0.153846154,0,0.7327430556,0,0.993592814,0.7251504630,1,1,0
5239,1681,_***a,0.142857143,0.076923077,0,0.2043171296,0,0.993592814,0.2043171296,0,1,0
5240,613,o***a,0.015384615,0.166666667,0,0.5558035714,0,0,0.5558035714,0.923076923,7,0
5241,613,m***m,0.010638298,0.166666667,0,0.6729629630,0,0,0.6729629630,0.806451613,7,0
5251,52,o***2,0.2,0.083333333,0,0.0003240741,0,0.676469483,0.0003240741,0,7,0
5252,52,_***i,0.1,0.083333333,0,0.0584275794,0,0.676469483,0.0584275794,0,7,0
5257,1088,e***l,0.018867925,0.058823529,0,0.1757407407,0,0,0.1757407407,0,1,0
5258,1088,e***_,0.1,0.117647059,0,0.5726273148,0,0,0.0001273148,0.833333333,1,0
5263,838,n***s,0.086956522,0.058823529,0,0.6883581349,0.470588235,0.999935281,0.6883498677,0,7,0
5264,838,d***n,0.1,0.029411765,0,0.8352695106,0.470588235,0.999935281,0.8352695106,0,7,0
5266,838,1***1,0.037037037,0.058823529,0,0.9221230159,0.470588235,0.999935281,0.8725429894,0,7,0
5268,870,k***y,0.125,0.02173913,0,0.7957986111,0.608695652,0.99935281,0.7957986111,0,1,0
5270,981,e***m,0.116666667,0.538461538,0.5,0.0595717593,0,0,0.0506250000,0.842105263,3,0
5273,870,t***u,0.111111111,0.02173913,0,0.0000231481,0.608695652,0.99935281,0.0000231481,0,1,0
5274,870,m***o,0.142857143,0.043478261,0,0.7925115741,0.608695652,0.99935281,0.7925115741,0,1,0
5275,870,i***a,0.024590164,0.065217391,0,0.4541435185,0.608695652,0.99935281,0.1438194444,0,1,0
5276,870,x***m,0.913043478,0.456521739,1,0.9956712963,0.608695652,0.99935281,0.1443634259,1,1,1
5278,1628,o***a,0.092307692,0.157894737,0.5,0.6794295635,0.526315789,0.993592814,0.5148131614,0.923076923,7,1
5279,2110,c***t,0.026315789,0.029411765,0,0.0086921296,0.470588235,0.993592814,0.0086921296,0,3,0
5280,2110,i***m,0.034482759,0.029411765,0,0.0004976852,0.470588235,0.993592814,0.0004976852,0,3,0
5281,742,a***m,0.024691358,0.057142857,0,0.8007060185,0.485714286,0.993592814,0.8006977513,0,7,0
5283,742,k***a,0.068965517,0.057142857,0,0.8102843915,0.485714286,0.993592814,0.8102843915,0,7,0
5294,738,i***i,0.074380165,0.3,0,0.9449907407,0.4,0,0.1654166667,0.818181818,5,0
5295,738,o***o,0.019607843,0.066666667,0,0.1663680556,0.4,0,0.1662106481,0,5,0
5297,738,r***h,0.016393443,0.066666667,0,0.3296319444,0.4,0,0.3296319444,0,5,0
5299,577,w***d,0.142857143,0.083333333,0,0.0027546296,0,0.993592814,0.0027546296,0,1,0
5305,1892,h***d,0.111111111,0.066666667,0,0.5923341049,0,0,0.5923341049,0,3,0
5306,1892,u***_,0.181818182,0.4,0.5,0.7334143519,0,0,0.1694367284,0.8,3,0
5307,1892,b***c,0.5,0.2,0,0.8383989198,0,0,0.1706172840,0.666666667,3,0
5313,2317,m***b,0.066666667,0.027777778,0,0.9376967593,0.5,0.935604548,0.9376967593,0,1,0
5314,1967,l***t,0.083333333,0.111111111,0,0.0000115741,0,0,0.0000115741,0.888888889,5,0
5315,1967,q***a,0.111111111,0.111111111,0,0.0000115741,0,0,0.0000115741,0.6,5,0
5318,944,b***b,0.038961039,0.088235294,0,0.2837483466,0.470588235,0.993592814,0.2837483466,0,7,0
5322,1644,a***i,0.02247191,0.048780488,0,0.5904596561,0.56097561,0.993528095,0.5904497355,0,7,0
5324,1644,e***j,0.025,0.024390244,0,0.6421742725,0.56097561,0.993528095,0.6421742725,0,7,0
5326,944,i***c,0.028571429,0.029411765,0,0.9948379630,0.470588235,0.993592814,0.9948379630,0,7,0
5328,1943,u***y,0,0.03125,0,0.0043441358,0.4375,0.993592814,0.0043441358,0,3,0
5330,1943,a***y,0.043478261,0.03125,0,0.2345563272,0.4375,0.993592814,0.2345563272,0,3,0
5331,1943,s***k,0.090909091,0.125,0,0.0641435185,0.4375,0.993592814,0.0636226852,0.9,3,0
5333,807,8***o,0.333333333,0.04,0,0.0237268519,0.28,0,0.0237268519,0,3,0
5335,807,p***o,0.105263158,0.08,0,0.0506134259,0.28,0,0.0405439815,0,3,0
5336,1943,r***h,0.008196721,0.03125,0,0.7832561728,0.4375,0.993592814,0.7832561728,0,3,0
5339,1943,s***i,0.010309278,0.03125,0,0.7881134259,0.4375,0.993592814,0.7881134259,0,3,0
5340,1943,m***-,0.055555556,0.03125,0,0.9522569444,0.4375,0.993592814,0.9522569444,0,3,0
5341,25,2***m,0.5,0.055555556,0,0.3321660053,0,0,0.3321660053,0,7,0
5342,25,2***l,0.25,0.388888889,0.5,0.3649751984,0,0,0.3649751984,1,7,1
5343,25,y***k,0.25,0.055555556,0,0.4103025794,0,0,0.4103025794,0,7,0
5346,1943,r***1,0.090909091,0.03125,0,0.2047029321,0.4375,0.993592814,0.2047029321,0,3,0
5347,1562,t***a,0.055555556,0.2,0,0.0001782407,0,0,0.0001782407,0.916666667,5,0
5348,1562,t***s,0.076923077,0.6,0,0.0002060185,0,0,0.0002060185,1,5,0
5349,1562,q***l,0,0.2,0,0.0004490741,0,0,0.0004490741,1,5,0
5351,240,j***s,0.111111111,0.037037037,0,0.0056547619,0.333333333,0.961233291,0.0056547619,0,7,0
5353,807,2***d,0,0.04,0,0.0724112654,0.28,0,0.0724112654,0,3,0
5355,807,b***b,0.025974026,0.08,0,0.0770640432,0.28,0,0.0770486111,0,3,0
5358,807,6***o,0.125,0.04,0,0.1187191358,0.28,0,0.1187191358,0,3,0
5359,1644,b***z,0.166666667,0.024390244,0,0.2061706349,0.56097561,0.993528095,0.2061706349,0,7,0
5360,1644,i***s,0.153846154,0.097560976,0,0.0113673942,0.56097561,0.993528095,0.0113095238,0,7,0
5365,25,d***8,0.166666667,0.055555556,0,0.5976669974,0,0,0.5976669974,0,7,0
5366,25,r***a,0.034782609,0.222222222,1,0.7791038360,0,0,0.7790955688,0.926829268,7,1
5368,476,e***o,0.028571429,0.034482759,0,0.0000925926,0.379310345,0.993592814,0.0000925926,0,1,0
5370,476,a***a,0.003021148,0.034482759,0,0.2887268519,0.379310345,0.993592814,0.2887268519,0,1,0
5372,8,e***n,0.227272727,0.714285714,1,0.9383680556,0,0,0.2197222222,0.818181818,7,1
5373,8,x***b,0,0.142857143,0,0.0281861772,0,0,0.0281861772,1,7,0
5375,8,g***d,0.125,0.142857143,0,0.9503554894,0,0,0.9503554894,0.666666667,7,0
5377,327,r***9,0.25,0.1,0,0.9545486111,0,0,0.9545486111,1,1,0
5382,1731,a***e,0.046511628,0.137931034,1,0.0212307099,0.379310345,0.553050261,0.0112924383,0.857142857,3,1
5386,1731,i***-,0.285714286,0.068965517,0,0.0190123457,0.379310345,0.553050261,0.0190123457,0,3,0
5387,1231,k***a,0.034482759,0.05,0,0.7377430556,0.1,0,0.7377430556,0,1,0
5388,1731,d***o,0.038461538,0.034482759,0,0.6139043210,0.379310345,0.553050261,0.6139043210,0,3,0
5389,1231,n***.,0.333333333,0.05,0,0.7760879630,0.1,0,0.7760879630,0,1,0
5391,1231,a***l,0.032786885,0.1,0,0.7476041667,0.1,0,0.7474884259,0.833333333,1,0
5397,2074,j***0,0.428571429,0.272727273,0.5,0.4308888889,0,0,0.4308773148,0.8,5,1
5398,1974,m***l,0.071428571,0.066666667,0,0.8849699074,0,0,0.8849699074,0,5,0
5399,1974,c***e,0.111111111,0.066666667,0,0.9905115741,0,0,0.9905115741,0,5,0
5400,1399,h***e,0.066666667,0.166666667,0,0.0000115741,0,0,0.0000115741,0.571428571,7,0
5403,1231,c***a,0.035714286,0.05,0,0.7831712963,0.1,0,0.7831712963,0,1,0
5404,2249,a***m,0.012345679,0.043478261,0,0,0.217391304,0,0,0,1,0
5405,2442,o***j,0.111111111,0.038461538,0,0.6577222222,0.307692308,0,0.6577222222,0,5,0
5406,2442,a***s,0.077922078,0.230769231,1,0.6894699074,0.307692308,0,0.6893750000,0.923076923,5,1
5407,2442,a***t,0.022727273,0.038461538,0,0.7736203704,0.307692308,0,0.7736203704,0,5,0
5414,2249,t***s,0.025641026,0.043478261,0,0.0001504630,0.217391304,0,0.0001504630,0,1,0
5418,2399,i***i,0.008264463,0.166666667,0,0.0000033069,0,0.993592814,0.0000033069,0.818181818,7,0
5419,134,l***d,0.1,0.083333333,0,0.5301752646,0.25,0,0.5301703042,0,7,0
5420,134,s***n,0.011764706,0.041666667,0,0.5899487434,0.25,0,0.5899487434,0,7,0
5422,134,5***a,0.058823529,0.041666667,0,0.7091749339,0.25,0,0.7091749339,0,7,0
5423,134,8***g,0.066666667,0.041666667,0,0.7067344577,0.25,0,0.7067344577,0,7,0
5429,1599,y***y,0.045454545,0.052631579,0,0.4886111111,0.052631579,0.993592814,0.4886111111,0,1,0
5430,1599,a***.,0.5,0.315789474,0,0.0229513889,0.052631579,0.993592814,0.0228125000,0.666666667,1,0
5431,1599,i***t,0.166666667,0.263157895,0,0.5169212963,0.052631579,0.993592814,0.0096180556,0.636363636,1,0
5433,1599,n***u,0.111111111,0.052631579,0,0.5436458333,0.052631579,0.993592814,0.5436458333,0,1,0
5434,1599,4***c,0,0.052631579,0,0.6898611111,0.052631579,0.993592814,0.6898611111,0,1,0
5435,134,m***r,0.1,0.166666667,0,0.0850529101,0.25,0,0.0850529101,1,7,0
5436,134,r***e,0.044776119,0.125,0.5,0.0914517196,0.25,0,0.0914318783,0.806451613,7,1
5439,134,s***s,0.081632653,0.333333333,1,0.3486822090,0.25,0,0.0809110450,0.878787879,7,1
5441,2249,g***a,0.027777778,0.043478261,0,0.0538425926,0.217391304,0,0.0538425926,0,1,0
5445,2516,l***l,0.006802721,0.03125,0,0.9982506614,0.4375,0.993592814,0.9982506614,0,7,0
5448,1248,b***a,0.133333333,0.142857143,0.5,0.9982589286,0.678571429,0.993592814,0.9881894841,0.866666667,7,1
5451,1207,0***w,0.25,0.125,0,0.0006762566,0,0,0.0006762566,1,7,0
5453,2282,e***e,0.007246377,0.047619048,0,0.9738773148,0.142857143,0.993592814,0.9738773148,0,1,0
5454,1214,y***o,0.222222222,0.181818182,0,0.0008958333,0,0,0.0000092593,0.833333333,5,0
5455,1214,g***g,0.028571429,0.090909091,0,0.0309027778,0,0,0.0309027778,0,5,0
5456,1214,y***m,0.052631579,0.090909091,0,0.1633171296,0,0,0.1633171296,0,5,0
5457,1214,p***i,0.033333333,0.090909091,0,0.2578101852,0,0,0.2578101852,0,5,0
5459,1214,n***j,0.142857143,0.090909091,0,0.6918101852,0,0,0.6918101852,0,5,0
5462,2463,7***0,0.333333333,0.090909091,0,0.8333581349,0,0,0.8333581349,0,7,0
5463,1896,b***b,0.012987013,0.03030303,0,0.0000115741,0.454545455,0,0.0000115741,0,1,0
5465,1310,i***i,0.024793388,0.15,0.5,0.0194576720,0.1,0.993592814,0.0194411376,0.818181818,7,1
5468,1310,o***r,0.102564103,0.2,0.5,0.5891236772,0.1,0.993592814,0.5891121032,0.75,7,1
5476,1610,a***a,0.003021148,0.076923077,0,0.8795601852,0,0,0.8795601852,0,3,0
5479,192,i***h,0.125,0.04,0,0.9595393519,0.64,0.993592814,0.9359930556,0,5,0
5484,192,y***e,0.0625,0.06,0,0.9886967593,0.64,0.993592814,0.9816064815,0,5,0
5489,1896,a***l,0.049180328,0.090909091,0,0.1373726852,0.454545455,0,0.0398726852,0,1,0
5495,1577,h***t,0.055555556,0.025,0,0.8936458333,0.55,0.993592814,0.8936458333,0,1,0
5501,1628,a***l,0.049180328,0.078947368,0,0.0555787037,0.526315789,0.993592814,0.0555787037,0,7,0
5508,1009,j***0,0.142857143,0.083333333,0,0.0200308642,0,0,0.0200308642,0,3,0
5510,651,u***r,0.014084507,0.1,0,0.0000231481,0,0,0.0000231481,0.933333333,3,0
5514,651,m***t,0.181818182,0.4,0.5,0.0361612654,0,0,0.0361612654,1,3,0
5516,2319,g***a,0.027777778,0.166666667,0,0.0049355159,0,0,0.0049355159,1,7,0
5517,2319,o***h,0.058823529,0.166666667,0,0.9652265212,0,0,0.9652265212,1,7,0
5518,2319,0***y,0.081081081,0.5,0,0.9867228836,0,0,0.9635929233,0.75,7,0
5519,2319,1***5,0.142857143,0.166666667,0,0.9983316799,0,0,0.9983316799,1,7,0
5522,783,5***2,0.083333333,0.035714286,0,0.9199305556,0.357142857,0.993528095,0.9199305556,0,1,0
5523,783,1***b,0,0.035714286,0,0.9974421296,0.357142857,0.993528095,0.9974421296,0,1,0
5525,2387,l***i,0.3,0.5,1,0.8321197090,0.625,0.993592814,0.8167873677,0.954545455,7,1
5531,1485,r***2,0.055555556,0.125,0,0.0076142774,0,0,0.0076142774,0.857142857,5,0
5533,2172,_***0,0.166666667,0.0625,0,0.7229613095,0,0,0.7229613095,0,7,0
5534,2172,e***_,0.05,0.0625,0,0.7700496032,0,0,0.7700496032,0,7,0
5536,2172,h***t,0.055555556,0.0625,0,0.9517757937,0,0,0.9517757937,0,7,0
5537,2172,l***i,0.0375,0.1875,0,0.9471759259,0,0,0.9471494709,0.954545455,7,0
